img_id,img_saved_id,pre,re,TPs,FPs,FNs,Pre_ave,Re_ave
27852.0,,1.0,0.7142857142857143,10.0,0.0,4.0,0.8333333333333334,0.7142857142857143
27082.0,,1.0,0.6,3.0,0.0,2.0,0.75,0.6
6573.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
56548.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
15166.0,,0.9090909090909091,1.0,10.0,1.0,0.0,0.8181818181818182,0.9
27926.0,,1.0,0.7142857142857143,5.0,0.0,2.0,0.8333333333333334,0.7142857142857143
34231.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
34739.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35564.0,,1.0,0.9090909090909091,10.0,0.0,1.0,1.0,0.9090909090909091
8950.0,,1.0,0.6470588235294118,11.0,0.0,6.0,0.7333333333333333,0.6470588235294118
2227.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
33495.0,,0.75,1.0,3.0,1.0,0.0,0.75,1.0
8870.0,,1.0,0.5,5.0,0.0,5.0,0.5555555555555556,0.5
54207.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
28622.0,,1.0,0.3333333333333333,2.0,0.0,4.0,0.5,0.3333333333333333
24533.0,,1.0,0.9230769230769231,12.0,0.0,1.0,1.0,0.9230769230769231
44521.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
24181.0,,0.8125,0.8666666666666667,13.0,3.0,2.0,0.7222222222222222,0.8666666666666667
31705.0,,1.0,0.8125,13.0,0.0,3.0,0.8666666666666667,0.8125
7997.0,,1.0,0.6923076923076923,9.0,0.0,4.0,0.6923076923076923,0.6923076923076923
2607.0,,1.0,0.5714285714285714,4.0,0.0,3.0,0.8,0.5714285714285714
3604.0,,0.7272727272727273,0.8,8.0,3.0,2.0,0.6153846153846154,0.8
17639.0,,1.0,0.7142857142857143,15.0,0.0,6.0,0.8333333333333334,0.7142857142857143
3172.0,,1.0,0.875,7.0,0.0,1.0,1.0,0.875
24498.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
30141.0,,1.0,0.6666666666666666,4.0,0.0,2.0,1.0,0.6666666666666666
49871.0,,0.42857142857142855,1.0,3.0,4.0,0.0,0.42857142857142855,1.0
44466.0,,1.0,0.9166666666666666,11.0,0.0,1.0,0.9166666666666666,0.9166666666666666
21309.0,,1.0,0.9375,15.0,0.0,1.0,1.0,0.9375
7803.0,,1.0,0.8666666666666667,13.0,0.0,2.0,1.0,0.8666666666666667
29370.0,,0.9230769230769231,0.8,12.0,1.0,3.0,0.75,0.8
26324.0,,0.875,0.7777777777777778,7.0,1.0,2.0,0.7,0.7777777777777778
27086.0,,1.0,0.25,1.0,0.0,3.0,1.0,0.25
21412.0,,1.0,0.6923076923076923,9.0,0.0,4.0,0.8181818181818182,0.6923076923076923
33396.0,,0.0,0.0,0.0,2.0,2.0,0.0,0.0
59165.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
50847.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
4588.0,,0.8,0.8,8.0,2.0,2.0,0.6666666666666666,0.8
5348.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
52465.0,,1.0,1.0,14.0,0.0,0.0,0.9285714285714286,0.9285714285714286
33888.0,,0.9333333333333333,1.0,14.0,1.0,0.0,0.9333333333333333,1.0
5285.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
38284.0,,0.0,0.0,0.0,5.0,1.0,0.0,0.0
42901.0,,1.0,1.0,13.0,0.0,0.0,1.0,1.0
39540.0,,1.0,0.7,7.0,0.0,3.0,0.7777777777777778,0.7
6449.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
13589.0,,1.0,0.8333333333333334,5.0,0.0,1.0,0.8333333333333334,0.8333333333333334
43946.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
37959.0,,1.0,0.7,14.0,0.0,6.0,0.875,0.7
49916.0,,1.0,0.6666666666666666,12.0,0.0,6.0,0.75,0.6666666666666666
22476.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
24507.0,,1.0,0.75,3.0,0.0,1.0,0.75,0.75
23233.0,,1.0,0.9090909090909091,10.0,0.0,1.0,0.9090909090909091,0.9090909090909091
17714.0,,1.0,0.9285714285714286,13.0,0.0,1.0,1.0,0.9285714285714286
14865.0,,1.0,0.9090909090909091,10.0,0.0,1.0,1.0,0.9090909090909091
28949.0,,1.0,0.8333333333333334,10.0,0.0,2.0,0.9090909090909091,0.8333333333333334
30900.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
9704.0,,1.0,0.8,12.0,0.0,3.0,0.9230769230769231,0.8
16483.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
30660.0,,1.0,1.0,15.0,0.0,0.0,1.0,1.0
15793.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
29022.0,,1.0,0.7777777777777778,14.0,0.0,4.0,0.9333333333333333,0.7777777777777778
611.0,,1.0,0.85,17.0,0.0,3.0,0.85,0.85
59498.0,,1.0,0.7142857142857143,5.0,0.0,2.0,0.7142857142857143,0.7142857142857143
40486.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
3698.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
16845.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
23259.0,,1.0,0.75,12.0,0.0,4.0,0.8,0.75
51894.0,,1.0,0.7333333333333333,11.0,0.0,4.0,0.9166666666666666,0.7333333333333333
11904.0,,1.0,0.9230769230769231,12.0,0.0,1.0,0.9230769230769231,0.9230769230769231
34951.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
39836.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
10404.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
24603.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
47100.0,,1.0,1.0,10.0,0.0,0.0,1.0,1.0
26197.0,,1.0,0.625,5.0,0.0,3.0,0.7142857142857143,0.625
56779.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
20288.0,,1.0,0.6666666666666666,6.0,0.0,3.0,1.0,0.6666666666666666
46225.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
24382.0,,0.5,1.0,1.0,1.0,0.0,0.5,1.0
28990.0,,1.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,0.6666666666666666
51754.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
6788.0,,1.0,1.0,15.0,0.0,0.0,1.0,1.0
40143.0,,1.0,0.875,14.0,0.0,2.0,0.9333333333333333,0.875
54152.0,,1.0,0.7142857142857143,5.0,0.0,2.0,0.7142857142857143,0.7142857142857143
23686.0,,1.0,0.6,3.0,0.0,2.0,0.6,0.6
52566.0,,1.0,0.625,5.0,0.0,3.0,0.7142857142857143,0.625
50882.0,,1.0,0.8888888888888888,8.0,0.0,1.0,1.0,0.8888888888888888
441.0,,0.9,1.0,9.0,1.0,0.0,0.9,1.0
56036.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2936.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
44507.0,,1.0,0.7777777777777778,7.0,0.0,2.0,0.875,0.7777777777777778
43862.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
14716.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
49985.0,,1.0,0.8,4.0,0.0,1.0,0.8,0.8
2713.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
36179.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
45075.0,,1.0,1.0,14.0,0.0,0.0,1.0,1.0
58848.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
40597.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
11550.0,,1.0,0.8181818181818182,9.0,0.0,2.0,0.9,0.8181818181818182
57077.0,,1.0,0.8125,13.0,0.0,3.0,0.8125,0.8125
42457.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
32507.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
37833.0,,1.0,0.75,6.0,0.0,2.0,0.8571428571428571,0.75
34350.0,,0.9285714285714286,0.9285714285714286,13.0,1.0,1.0,0.8666666666666667,0.9285714285714286
40624.0,,0.9375,0.8823529411764706,15.0,1.0,2.0,0.8333333333333334,0.8823529411764706
45445.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
59868.0,,0.875,0.875,7.0,1.0,1.0,0.7777777777777778,0.875
42920.0,,1.0,0.6666666666666666,8.0,0.0,4.0,0.8888888888888888,0.6666666666666666
20289.0,,1.0,0.9230769230769231,12.0,0.0,1.0,1.0,0.9230769230769231
42449.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
16954.0,,1.0,0.6923076923076923,9.0,0.0,4.0,0.8181818181818182,0.6923076923076923
20314.0,,1.0,0.7,7.0,0.0,3.0,0.875,0.7
29783.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
13909.0,,1.0,0.7,7.0,0.0,3.0,0.7777777777777778,0.7
31396.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
40220.0,,1.0,0.8125,13.0,0.0,3.0,0.9285714285714286,0.8125
33074.0,,1.0,0.8571428571428571,12.0,0.0,2.0,1.0,0.8571428571428571
54173.0,,0.5,1.0,1.0,1.0,0.0,0.5,1.0
10856.0,,1.0,0.8,4.0,0.0,1.0,1.0,0.8
2905.0,,1.0,0.7368421052631579,14.0,0.0,5.0,0.7368421052631579,0.7368421052631579
26346.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
50114.0,,1.0,0.75,9.0,0.0,3.0,1.0,0.75
22819.0,,1.0,0.8461538461538461,11.0,0.0,2.0,0.9166666666666666,0.8461538461538461
45932.0,,1.0,0.6666666666666666,6.0,0.0,3.0,0.8571428571428571,0.6666666666666666
57793.0,,1.0,0.7142857142857143,5.0,0.0,2.0,1.0,0.7142857142857143
3520.0,,1.0,0.5555555555555556,10.0,0.0,8.0,0.7692307692307693,0.5555555555555556
7685.0,,1.0,0.7777777777777778,14.0,0.0,4.0,0.9333333333333333,0.7777777777777778
48116.0,,1.0,0.8,12.0,0.0,3.0,0.9230769230769231,0.8
38834.0,,1.0,0.9090909090909091,10.0,0.0,1.0,1.0,0.9090909090909091
12737.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
50754.0,,1.0,0.8,4.0,0.0,1.0,1.0,0.8
3609.0,,1.0,0.8888888888888888,8.0,0.0,1.0,1.0,0.8888888888888888
39813.0,,1.0,0.7777777777777778,7.0,0.0,2.0,0.875,0.7777777777777778
1356.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
663.0,,1.0,0.7142857142857143,5.0,0.0,2.0,0.8333333333333334,0.7142857142857143
46583.0,,1.0,1.0,14.0,0.0,0.0,1.0,1.0
53877.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
53706.0,,1.0,0.8,4.0,0.0,1.0,1.0,0.8
42742.0,,1.0,0.7692307692307693,10.0,0.0,3.0,0.9090909090909091,0.7692307692307693
3569.0,,1.0,0.7333333333333333,11.0,0.0,4.0,1.0,0.7333333333333333
54606.0,,1.0,0.7777777777777778,14.0,0.0,4.0,0.875,0.7777777777777778
47469.0,,0.8333333333333334,0.7142857142857143,5.0,1.0,2.0,0.625,0.7142857142857143
32325.0,,1.0,0.5,3.0,0.0,3.0,1.0,0.5
57410.0,,1.0,0.8888888888888888,8.0,0.0,1.0,1.0,0.8888888888888888
26216.0,,1.0,0.7,7.0,0.0,3.0,0.7,0.7
55773.0,,1.0,1.0,14.0,0.0,0.0,1.0,1.0
35083.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
6466.0,,1.0,0.75,3.0,0.0,1.0,0.75,0.75
12185.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
22198.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
8404.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
52304.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
54576.0,,1.0,0.8333333333333334,10.0,0.0,2.0,1.0,0.8333333333333334
35710.0,,1.0,0.375,3.0,0.0,5.0,0.6,0.375
42954.0,,0.9090909090909091,0.7692307692307693,10.0,1.0,3.0,0.7142857142857143,0.7692307692307693
42394.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
26702.0,,1.0,0.9375,15.0,0.0,1.0,0.9375,0.9375
26556.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22674.0,,0.6666666666666666,1.0,2.0,1.0,0.0,0.6666666666666666,1.0
28504.0,,1.0,0.9166666666666666,11.0,0.0,1.0,0.9166666666666666,0.9166666666666666
16052.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
59801.0,,1.0,1.0,12.0,0.0,0.0,1.0,1.0
23207.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
40190.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
37974.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
8679.0,,1.0,0.8260869565217391,19.0,0.0,4.0,0.9047619047619048,0.8260869565217391
17366.0,,1.0,0.8666666666666667,13.0,0.0,2.0,1.0,0.8666666666666667
38130.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
33996.0,,0.8823529411764706,0.7894736842105263,15.0,2.0,4.0,0.7142857142857143,0.7894736842105263
46755.0,,0.9230769230769231,0.8571428571428571,12.0,1.0,2.0,0.8,0.8571428571428571
53807.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
26584.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
22929.0,,1.0,0.8333333333333334,5.0,0.0,1.0,0.8333333333333334,0.8333333333333334
27481.0,,1.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,0.6666666666666666
53178.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
5782.0,,1.0,0.75,15.0,0.0,5.0,1.0,0.75
16150.0,,0.9,0.75,9.0,1.0,3.0,0.6923076923076923,0.75
55242.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
54359.0,,1.0,0.8333333333333334,10.0,0.0,2.0,0.9090909090909091,0.8333333333333334
45862.0,,0.6,1.0,3.0,2.0,0.0,0.6,1.0
37839.0,,1.0,0.5833333333333334,7.0,0.0,5.0,0.875,0.5833333333333334
27575.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
27768.0,,1.0,0.9230769230769231,12.0,0.0,1.0,0.9230769230769231,0.9230769230769231
7476.0,,0.6666666666666666,1.0,2.0,1.0,0.0,0.6666666666666666,1.0
21628.0,,1.0,0.6666666666666666,6.0,0.0,3.0,0.7142857142857143,0.5555555555555556
5256.0,,1.0,0.7777777777777778,7.0,0.0,2.0,0.7777777777777778,0.7777777777777778
28778.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
3108.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6706.0,,0.8571428571428571,0.8571428571428571,6.0,1.0,1.0,0.75,0.8571428571428571
19007.0,,1.0,0.5,3.0,0.0,3.0,0.6,0.5
23840.0,,1.0,0.35714285714285715,5.0,0.0,9.0,0.38461538461538464,0.35714285714285715
13478.0,,1.0,0.8333333333333334,10.0,0.0,2.0,1.0,0.8333333333333334
37805.0,,1.0,0.6153846153846154,8.0,0.0,5.0,0.8,0.6153846153846154
342.0,,1.0,1.0,10.0,0.0,0.0,1.0,1.0
37609.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
33622.0,,1.0,0.6842105263157895,13.0,0.0,6.0,0.8666666666666667,0.6842105263157895
1349.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
4947.0,,1.0,0.7,7.0,0.0,3.0,1.0,0.7
36487.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
59489.0,,0.9,0.9,9.0,1.0,1.0,0.8181818181818182,0.9
29043.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
15550.0,,1.0,0.7777777777777778,7.0,0.0,2.0,1.0,0.7777777777777778
48320.0,,0.7777777777777778,1.0,14.0,4.0,0.0,0.7777777777777778,1.0
44570.0,,1.0,0.8571428571428571,12.0,0.0,2.0,0.9230769230769231,0.8571428571428571
30716.0,,0.5,1.0,2.0,2.0,0.0,0.5,1.0
14995.0,,1.0,0.9411764705882353,16.0,0.0,1.0,1.0,0.9411764705882353
29889.0,,1.0,0.9285714285714286,13.0,0.0,1.0,1.0,0.9285714285714286
15658.0,,1.0,0.9473684210526315,18.0,0.0,1.0,0.9473684210526315,0.9473684210526315
31950.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
49943.0,,1.0,0.9285714285714286,13.0,0.0,1.0,1.0,0.9285714285714286
2805.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
46353.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
44876.0,,1.0,0.5,2.0,0.0,2.0,0.5,0.5
14325.0,,1.0,0.9333333333333333,14.0,0.0,1.0,0.9333333333333333,0.9333333333333333
38104.0,,1.0,0.9285714285714286,13.0,0.0,1.0,0.9285714285714286,0.9285714285714286
27843.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
45358.0,,1.0,0.7857142857142857,11.0,0.0,3.0,1.0,0.7857142857142857
56669.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
51267.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12650.0,,1.0,0.75,12.0,0.0,4.0,0.8571428571428571,0.75
11916.0,,1.0,1.0,8.0,0.0,0.0,1.0,1.0
7244.0,,0.9,0.9,9.0,1.0,1.0,0.8181818181818182,0.9
32730.0,,1.0,0.875,14.0,0.0,2.0,0.875,0.875
210.0,,1.0,0.875,7.0,0.0,1.0,0.875,0.875
7546.0,,1.0,0.6666666666666666,4.0,0.0,2.0,1.0,0.6666666666666666
3516.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1362.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
6014.0,,1.0,0.5555555555555556,5.0,0.0,4.0,0.8333333333333334,0.5555555555555556
22105.0,,1.0,0.5909090909090909,13.0,0.0,9.0,0.8125,0.5909090909090909
44640.0,,1.0,0.8333333333333334,5.0,0.0,1.0,1.0,0.8333333333333334
38158.0,,0.5,1.0,1.0,1.0,0.0,0.5,1.0
22229.0,,1.0,0.75,6.0,0.0,2.0,0.8571428571428571,0.75
14301.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
8183.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
20164.0,,1.0,0.6666666666666666,4.0,0.0,2.0,0.6666666666666666,0.6666666666666666
36265.0,,1.0,0.875,14.0,0.0,2.0,0.9333333333333333,0.875
25125.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
42641.0,,1.0,0.6,6.0,0.0,4.0,0.75,0.6
59309.0,,1.0,0.7142857142857143,5.0,0.0,2.0,0.8333333333333334,0.7142857142857143
19525.0,,1.0,0.5,1.0,0.0,1.0,0.5,0.5
34923.0,,1.0,0.9130434782608695,21.0,0.0,2.0,1.0,0.9130434782608695
41586.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
16917.0,,0.5,1.0,1.0,1.0,0.0,0.5,1.0
41683.0,,0.7272727272727273,1.0,8.0,3.0,0.0,0.7272727272727273,1.0
58292.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
51804.0,,1.0,0.42857142857142855,3.0,0.0,4.0,0.6,0.42857142857142855
32345.0,,0.9090909090909091,0.8333333333333334,10.0,1.0,2.0,0.7692307692307693,0.8333333333333334
33194.0,,1.0,0.9285714285714286,13.0,0.0,1.0,0.9285714285714286,0.9285714285714286
21330.0,,1.0,0.8421052631578947,16.0,0.0,3.0,0.8421052631578947,0.8421052631578947
25325.0,,0.75,1.0,6.0,2.0,0.0,0.75,1.0
26075.0,,1.0,0.7142857142857143,10.0,0.0,4.0,1.0,0.7142857142857143
5099.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
48392.0,,1.0,0.875,7.0,0.0,1.0,1.0,0.875
51899.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
40444.0,,1.0,0.5,6.0,0.0,6.0,0.6666666666666666,0.5
12978.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
27958.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
57528.0,,1.0,1.0,13.0,0.0,0.0,1.0,1.0
26102.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
16741.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
34644.0,,1.0,0.7,7.0,0.0,3.0,0.875,0.7
56277.0,,1.0,0.8333333333333334,5.0,0.0,1.0,0.8333333333333334,0.8333333333333334
36514.0,,0.9,0.8181818181818182,9.0,1.0,2.0,0.75,0.8181818181818182
42367.0,,1.0,0.8125,13.0,0.0,3.0,0.8666666666666667,0.8125
31271.0,,1.0,0.8571428571428571,6.0,0.0,1.0,1.0,0.8571428571428571
57114.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
40186.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
681.0,,1.0,0.8947368421052632,17.0,0.0,2.0,0.8947368421052632,0.8947368421052632
36926.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
3946.0,,0.5,1.0,1.0,1.0,0.0,0.5,1.0
33154.0,,1.0,0.7142857142857143,5.0,0.0,2.0,1.0,0.7142857142857143
32594.0,,1.0,0.8,4.0,0.0,1.0,1.0,0.8
47665.0,,1.0,0.8181818181818182,9.0,0.0,2.0,0.9,0.8181818181818182
29294.0,,1.0,0.8181818181818182,9.0,0.0,2.0,0.8181818181818182,0.8181818181818182
5596.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
23898.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
30166.0,,1.0,0.875,14.0,0.0,2.0,0.875,0.875
34934.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
30146.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
12573.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
60107.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
1068.0,,0.9,0.8181818181818182,9.0,1.0,2.0,0.75,0.8181818181818182
9989.0,,1.0,0.9230769230769231,12.0,0.0,1.0,1.0,0.9230769230769231
45953.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
13862.0,,0.8,1.0,4.0,1.0,0.0,0.8,1.0
43741.0,,0.5,1.0,1.0,1.0,0.0,0.5,1.0
17744.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
58105.0,,1.0,0.8666666666666667,13.0,0.0,2.0,1.0,0.8666666666666667
40101.0,,0.3333333333333333,1.0,1.0,2.0,0.0,0.3333333333333333,1.0
19567.0,,0.3333333333333333,0.5,1.0,2.0,1.0,0.25,0.5
60300.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16782.0,,1.0,0.8,4.0,0.0,1.0,0.8,0.8
19213.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
49446.0,,1.0,0.875,7.0,0.0,1.0,0.875,0.875
2768.0,,1.0,0.7222222222222222,13.0,0.0,5.0,0.8125,0.7222222222222222
41646.0,,1.0,0.8461538461538461,11.0,0.0,2.0,1.0,0.8461538461538461
32796.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
57281.0,,1.0,0.8571428571428571,12.0,0.0,2.0,1.0,0.8571428571428571
47643.0,,1.0,0.8333333333333334,5.0,0.0,1.0,0.8333333333333334,0.8333333333333334
23313.0,,1.0,0.9090909090909091,10.0,0.0,1.0,0.9090909090909091,0.9090909090909091
58991.0,,1.0,0.9090909090909091,10.0,0.0,1.0,1.0,0.9090909090909091
21149.0,,1.0,0.6,6.0,0.0,4.0,0.75,0.6
23376.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
11723.0,,0.8333333333333334,0.9090909090909091,10.0,2.0,1.0,0.7692307692307693,0.9090909090909091
59776.0,,1.0,0.8888888888888888,8.0,0.0,1.0,0.8888888888888888,0.8888888888888888
11074.0,,1.0,0.7777777777777778,14.0,0.0,4.0,0.8235294117647058,0.7777777777777778
32092.0,,1.0,0.7058823529411765,12.0,0.0,5.0,0.8,0.7058823529411765
45347.0,,0.875,0.875,7.0,1.0,1.0,0.7777777777777778,0.875
9778.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
48689.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3371.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
25573.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
17956.0,,1.0,0.8888888888888888,8.0,0.0,1.0,0.8888888888888888,0.8888888888888888
29080.0,,0.6666666666666666,1.0,4.0,2.0,0.0,0.6666666666666666,1.0
14854.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
9139.0,,1.0,0.8,8.0,0.0,2.0,1.0,0.8
37083.0,,1.0,0.8571428571428571,12.0,0.0,2.0,1.0,0.8571428571428571
46863.0,,1.0,1.0,9.0,0.0,0.0,0.8888888888888888,0.8888888888888888
25147.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
14654.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
17060.0,,1.0,1.0,15.0,0.0,0.0,1.0,1.0
18566.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
6679.0,,1.0,0.7777777777777778,7.0,0.0,2.0,0.875,0.7777777777777778
27173.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
16531.0,,1.0,0.6470588235294118,11.0,0.0,6.0,0.7857142857142857,0.6470588235294118
28058.0,,1.0,0.6470588235294118,11.0,0.0,6.0,0.9166666666666666,0.6470588235294118
23054.0,,1.0,0.8666666666666667,13.0,0.0,2.0,0.8666666666666667,0.8666666666666667
19677.0,,1.0,1.0,14.0,0.0,0.0,1.0,1.0
728.0,,1.0,0.8,8.0,0.0,2.0,0.8888888888888888,0.8
27333.0,,1.0,1.0,10.0,0.0,0.0,1.0,1.0
57060.0,,1.0,0.7692307692307693,10.0,0.0,3.0,0.9090909090909091,0.7692307692307693
15410.0,,0.875,0.9333333333333333,14.0,2.0,1.0,0.8235294117647058,0.9333333333333333
51634.0,,1.0,0.8333333333333334,10.0,0.0,2.0,1.0,0.8333333333333334
25079.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23722.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
3259.0,,1.0,0.6666666666666666,6.0,0.0,3.0,0.75,0.6666666666666666
11936.0,,1.0,0.7692307692307693,10.0,0.0,3.0,0.8333333333333334,0.7692307692307693
10987.0,,1.0,0.8333333333333334,10.0,0.0,2.0,1.0,0.8333333333333334
53551.0,,0.8888888888888888,0.8888888888888888,8.0,1.0,1.0,0.8,0.8888888888888888
7319.0,,1.0,0.6923076923076923,9.0,0.0,4.0,0.8181818181818182,0.6923076923076923
20949.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
7328.0,,1.0,0.75,6.0,0.0,2.0,0.8571428571428571,0.75
44422.0,,1.0,0.9411764705882353,16.0,0.0,1.0,1.0,0.9411764705882353
56467.0,,1.0,0.625,5.0,0.0,3.0,0.7142857142857143,0.625
33320.0,,1.0,1.0,15.0,0.0,0.0,1.0,1.0
34680.0,,1.0,0.7142857142857143,10.0,0.0,4.0,0.9090909090909091,0.7142857142857143
55154.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
51495.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
